COD_UF;COD_MUN;COD_DISTRITO;COD_SUBDISTR;SITUACAO;TIPO;TITULO;NOME;NUMERO_VAL;NUMERO_MOD;LONGITUDE;LATITUDE;LOCALIDADE;ESPECIE;CEP
31;30101;5;0;2;RUA;;ASA BRANCA;0;SN     ;44 21 37.3560 W;20 03 5.5440 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ASA BRANCA;1000;;44 21 42.7740 W;20 03 4.2780 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ASA BRANCA;1050;;44 21 42.8820 W;20 03 4.0380 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;CHACARA;9;;44 21 43.6620 W;20 02 41.4360 S;3 LAGOAS;1;32900000
31;30101;5;0;2;RUA;;CHACARA;11;;44 21 43.4880 W;20 02 41.8800 S;3 LAGOAS;1;32900000
31;30101;5;0;2;RUA;;CHACARA;9;;44 21 43.6620 W;20 02 41.4360 S;3 LAGOAS;3;32900000
31;30101;5;0;2;RUA;;CHACARA;10;;44 21 43.5780 W;20 02 41.1720 S;3 LAGOAS;3;32900000
31;30101;5;0;2;RUA;;CHACARA;11;;44 21 43.4880 W;20 02 41.8800 S;3 LAGOAS;3;32900000
31;30101;5;0;2;RUA;;CHACARA;10;;44 21 43.5780 W;20 02 41.1720 S;3 LAGOAS;1;32900000
31;30101;5;0;2;RUA;;CHACARA;0;SN     ;44 21 43.9380 W;20 02 40.6440 S;3 LAGOAS;1;32900000
31;30101;5;0;2;RUA;;CHACARA;0;SN     ;44 21 43.9380 W;20 02 40.6440 S;3 LAGOAS;3;32900000
31;30101;5;0;2;RUA;;MATUTINO;311;;44 20 23.0160 W;20 02 39.6780 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;MATUTINO;0;SN     ;44 20 20.6760 W;20 02 40.1580 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;ABAETE;49;;44 20 22.1880 W;20 02 35.8740 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;ABAETE;0;SN     ;44 20 22.3500 W;20 02 36.0900 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;PARA DE MINAS;186;;44 20 18.8160 W;20 02 35.1240 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;PARA DE MINAS;177;;44 20 18.3660 W;20 02 35.3580 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;MARTINHO CAMPOS;0;SN     ;44 20 20.1180 W;20 02 42.4140 S;SANTA ROSA;7;32900000
31;30101;5;0;2;RUA;;MARTINHO CAMPOS;281;;44 20 19.1040 W;20 02 42.1740 S;SANTA ROSA;1;32900000
31;30101;5;0;2;AVENIDA;;CANTA GALO;830;;44 20 20.7180 W;20 02 42.3420 S;SANTA ROSA;1;32900000
31;30101;5;0;2;AVENIDA;;CANTA GALO;974;;44 20 23.1180 W;20 02 35.0880 S;SANTA ROSA;1;32900000
31;30101;5;0;2;AVENIDA;;CANTA GALO;0;SN     ;44 20 16.6560 W;20 02 26.4420 S;SANTA ROSA;1;32900000
31;30101;5;0;2;AVENIDA;;CANTA GALO;0;SN     ;44 20 20.7420 W;20 02 40.0860 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 24.5640 W;20 00 10.2420 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 23.0460 W;20 00 7.0680 S;CURRALINHO;6;32900000
31;30101;5;0;2;RUA;;MANUEL DA NOBREGA;390;;44 19 41.6460 W;20 02 52.1400 S;POUSADA;1;32900000
31;30101;5;0;2;RUA;;JOSE BONIFACIO;1000;;44 19 42.1680 W;20 02 34.5720 S;POUSADA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;41;;44 16 20.3760 W;20 05 2.3340 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;425;;44 16 20.2260 W;20 05 2.0580 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;460;;44 16 20.2080 W;20 05 1.8900 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;457;;44 16 20.0100 W;20 05 1.9080 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;472;;44 16 20.2320 W;20 05 2.1000 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;472;;44 16 20.2080 W;20 05 2.1480 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;490;;44 16 20.2920 W;20 05 1.9920 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 18 50.7300 W;20 00 31.9320 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 18 50.7960 W;20 00 32.1600 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 19.4040 W;20 05 2.1000 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 19.8420 W;20 05 2.0100 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 19.8720 W;20 05 1.9980 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 19.8960 W;20 05 2.0040 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 20.0940 W;20 05 1.9920 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 20.1000 W;20 05 2.1900 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 19.7160 W;20 05 1.9980 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 19.9860 W;20 05 2.2320 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 20.0640 W;20 05 2.3160 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 17 54.1080 W;20 03 30.8040 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 17 54.7140 W;20 03 30.0540 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;475;;44 17 54.6600 W;20 03 29.4840 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;475;;44 17 58.0800 W;20 03 33.9360 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;497;;44 17 57.1980 W;20 03 32.8680 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 17 54.5820 W;20 03 30.6360 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;511;;44 17 54.6120 W;20 03 30.7740 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 17 54.5220 W;20 03 30.8820 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;176;;44 16 20.0640 W;20 05 2.0520 S;BARCELONA;3;32900000
31;30101;5;0;2;RUA;;BARCELONA;460;;44 16 20.2080 W;20 05 1.8900 S;BARCELONA;3;32900000
31;30101;5;0;2;RUA;;BARCELONA;0;;44 16 20.0640 W;20 05 2.3160 S;BARCELONA;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 11.2200 W;20 00 39.5580 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 11.1720 W;20 00 39.1260 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 15.6960 W;20 00 32.8500 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 13.9260 W;20 00 22.7460 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 17 54.5880 W;20 03 30.9660 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 9.3000 W;20 00 5.1960 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.1000 W;20 05 2.4360 S;CURRALINHO;7;32900000
31;30101;5;0;2;AVENIDA;;CHAO DE ESTRELAS;505;;44 21 34.3560 W;20 03 13.1340 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;AVENIDA;;CHAO DE ESTRELAS;489;;44 21 34.0680 W;20 03 13.3380 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;0;SN     ;44 21 42.9060 W;20 03 2.2259 S;3 LAGOAS;7;32900000
31;30101;5;0;2;ESTRADA;;TERRA;170;;44 21 41.2260 W;20 03 2.6520 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;0;SN     ;44 21 38.3820 W;20 03 3.0720 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;20;;44 21 38.1900 W;20 03 3.1200 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;134;;44 21 32.0520 W;20 03 4.0020 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;86;;44 21 31.9260 W;20 03 3.2580 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;71;;44 21 32.6280 W;20 03 2.6100 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;0;SN     ;44 21 33.6720 W;20 03 2.4180 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;240;;44 21 38.7000 W;20 02 59.5140 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;200;;44 21 38.6280 W;20 02 59.5260 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;102;;44 21 40.1100 W;20 02 58.6860 S;3 LAGOAS;1;32900000
31;30101;5;0;2;ESTRADA;;TERRA;390;;44 21 41.9340 W;20 02 57.7680 S;3 LAGOAS;1;32900000
31;30101;5;0;2;RUA;;VIOLA ENLUARADA;221;;44 21 41.4840 W;20 03 13.9320 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;PRIMAVERA;340;;44 21 43.3740 W;20 03 17.1960 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;PRIMAVERA;0;SN     ;44 21 39.3780 W;20 03 10.3800 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;PRIMAVERA;115;;44 21 39.0360 W;20 03 10.0380 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;PEIXE VIVO;0;SN     ;44 21 47.4780 W;20 03 19.9980 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ESTRADA DO SOL;60;;44 21 45.3300 W;20 03 4.8000 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ESTRADA DO SOL;185;;44 21 46.1640 W;20 03 6.3480 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ESTRADA DO SOL;0;SN     ;44 21 51.5820 W;20 03 17.1840 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;ESTRADA DO SOL;505;;44 21 53.6280 W;20 03 25.3680 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ESTRADA DO SOL;0;SN     ;44 21 44.6520 W;20 03 4.4580 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ESTRADA DO SOL;258;;44 21 47.4360 W;20 03 8.8740 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ASA BRANCA;93;;44 21 34.7340 W;20 03 6.0120 S;CONDOMINIO SERRA VERDE;1;32900000
31;30101;5;0;2;RUA;;ASA BRANCA;33;;44 21 36.5160 W;20 03 5.6280 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;ASA BRANCA;12;;44 21 37.0440 W;20 03 5.5200 S;CONDOMINIO SERRA VERDE;7;32900000
31;30101;5;0;2;RUA;;CURRALINHO;8;;44 18 49.9920 W;20 02 37.7340 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;7;;44 18 50.1960 W;20 02 36.8940 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 50.8320 W;20 02 16.3560 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 20 1.9680 W;20 02 14.5800 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 20 3.1200 W;20 02 15.8400 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 59.1060 W;20 02 14.4780 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 20 9.9240 W;20 02 16.6920 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 20 9.9720 W;20 02 16.5060 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;10;;44 19 53.6520 W;20 02 15.9360 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;7;;44 18 49.3440 W;20 02 37.5180 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 11.2200 W;20 00 39.5580 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 11.1720 W;20 00 39.1260 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 19.8120 W;20 05 2.0520 S;CURRALINHO;6;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 20 1.9680 W;20 02 14.5800 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;10;;44 19 53.6520 W;20 02 15.9360 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 20 9.9240 W;20 02 16.6920 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 19 59.1060 W;20 02 14.4780 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.0040 W;20 05 3.3060 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.1180 W;20 05 2.1960 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 18 33.2640 W;20 01 50.3640 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 18 33.2640 W;20 01 50.3640 S;CURRALINHO;3;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 42.7560 W;20 01 18.1380 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 42.2880 W;20 01 13.5240 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;53;;44 18 42.2400 W;20 01 13.4280 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;20;;44 18 42.2040 W;20 01 7.4759 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 21.1200 W;20 01 17.6580 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 22.6380 W;20 01 17.5740 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 8.3820 W;20 01 25.9380 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 8.3760 W;20 01 25.8660 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 19.9260 W;20 05 1.8300 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 20.2140 W;20 05 1.9860 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 20.1900 W;20 05 1.9800 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 19.5000 W;20 05 0.7860 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 19.7160 W;20 05 1.1880 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 19.8780 W;20 05 1.3920 S;CURRALINHO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 19.9320 W;20 05 1.3920 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;JOSE BONIFACIO;1001;;44 19 46.3440 W;20 02 32.2020 S;POUSADA;1;32900000
31;30101;5;0;2;RUA;;DUARTE DA COSTA;9;;44 19 0.8400 W;20 02 36.2700 S;POUSADA;1;32900000
31;30101;5;0;2;RUA;;MARTINHO CAMPOS;12;;44 20 15.4920 W;20 02 39.8880 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;MARTINHO CAMPOS;0;SN     ;44 20 14.8800 W;20 02 38.0700 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;DORES DO INDAIA;65;;44 20 10.1880 W;20 02 41.1360 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;DORES DO INDAIA;55;;44 20 12.2460 W;20 02 39.9780 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;IBIA;50;;44 20 12.4140 W;20 02 42.9060 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;IBIA;50;;44 20 12.2400 W;20 02 42.6000 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;ZEIO DE NEIO;659;;44 20 15.2100 W;20 02 40.5720 S;SANTA ROSA;6;32900000
31;30101;5;0;2;RUA;;ZEIO DE NEIO;659;;44 20 14.9340 W;20 02 40.5420 S;SANTA ROSA;1;32900000
31;30101;5;0;2;RUA;;MILICA;320;;44 19 57.1980 W;20 03 0.2880 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;MILICA;0;SN     ;44 19 57.0720 W;20 03 0.0240 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;IPANEMA;0;SN     ;44 19 46.7400 W;20 03 13.9320 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;CEDRO;31;;44 19 55.1820 W;20 03 9.1860 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;CEDRO;37;;44 19 56.0520 W;20 03 10.1940 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;CEDRO;16;;44 19 55.0860 W;20 03 9.5640 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;CEDRO;19;;44 19 55.1280 W;20 03 8.8860 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;CEDRO;31;;44 19 56.2800 W;20 03 10.4220 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;ESTRADAO MUNICIPAL;2;;44 19 55.8660 W;20 03 11.3520 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;ESTRADAO MUNICIPAL;4;;44 19 54.7140 W;20 03 11.8260 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;ESTRADAO MUNICIPAL;6;;44 19 55.8360 W;20 03 13.0500 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;ESTRADAO MUNICIPAL;8;;44 19 55.2300 W;20 03 11.3160 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;ESTRADAO MUNICIPAL;10;;44 19 55.1820 W;20 03 11.1660 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;ESTRADAO MUNICIPAL;14;;44 19 55.2720 W;20 03 11.3160 S;IPANEMA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;176;;44 16 20.0640 W;20 05 2.0520 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;185;;44 16 20.0700 W;20 05 2.0040 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;190;;44 16 19.8000 W;20 05 1.9740 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;BARCELONA;60;;44 16 20.2500 W;20 05 1.9740 S;BARCELONA;1;32900000
31;30101;5;0;2;RUA;;14;0;SN     ;44 16 22.0860 W;20 00 51.4500 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;43;22;;44 18 19.4760 W;20 02 21.7500 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 50.5920 W;20 01 17.9100 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 51.0360 W;20 01 17.1660 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 52.6980 W;20 01 20.4960 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;AMORIN;160;;44 17 54.1560 W;20 01 22.8240 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 55.8900 W;20 01 24.9840 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 55.5360 W;20 01 26.8080 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 51.1380 W;20 01 24.7980 S;COND QUINTAS DO IGARAPE;7;32900000
31;30101;5;0;2;RUA;;AMORIN;0;SN     ;44 17 47.7660 W;20 01 22.8540 S;COND QUINTAS DO IGARAPE;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;770;;44 18 19.6500 W;20 02 33.2520 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;2106;;44 18 19.3740 W;20 02 33.5220 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;0;SN     ;44 18 19.8480 W;20 02 32.0460 S;CANARINHO;7;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;2326;;44 18 19.4760 W;20 02 21.7500 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;2180;;44 18 19.4760 W;20 02 21.7320 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;0;SN     ;44 18 13.7220 W;20 02 17.4600 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;27;;44 18 6.9240 W;20 02 14.3880 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;0;SN     ;44 18 4.7520 W;20 02 13.8780 S;CANARINHO;7;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;0;SN     ;44 18 2.3400 W;20 02 13.1820 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;MARIA MOREIRA ALVES DA ROCHA;0;SN     ;44 18 2.5380 W;20 02 13.2480 S;CANARINHO;1;32900000
31;30101;5;0;2;ESTRADA;;CAPAO DOS AMAROS;0;SN     ;44 17 51.9420 W;20 02 44.8380 S;CANARINHO;1;32900000
31;30101;5;0;2;ESTRADA;;CAPAO DOS AMAROS;0;SN     ;44 17 51.7200 W;20 02 44.7660 S;CANARINHO;1;32900000
31;30101;5;0;2;ESTRADA;;CAPAO DOS AMAROS;0;SN     ;44 17 54.7920 W;20 02 44.3100 S;CANARINHO;1;32900000
31;30101;5;0;2;ESTRADA;;CAPAO DOS AMAROS;0;SN     ;44 17 51.9420 W;20 02 44.8380 S;CANARINHO;3;32900000
31;30101;5;0;2;ESTRADA;;CAPAO DOS AMAROS;0;SN     ;44 17 54.7920 W;20 02 44.3100 S;CANARINHO;3;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;34;;44 17 54.2280 W;20 03 30.3180 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;233;;44 17 54.1680 W;20 03 30.5340 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;18;;44 17 54.5340 W;20 03 30.5760 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;44;;44 17 54.1920 W;20 03 30.0660 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;57;;44 17 54.3540 W;20 03 30.3480 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;68;;44 17 54.3360 W;20 03 30.3180 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;69;;44 17 54.3120 W;20 03 30.3600 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;95;;44 17 54.7980 W;20 03 30.5040 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;120;;44 17 54.5040 W;20 03 30.4920 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;135;;44 17 54.4860 W;20 03 30.4740 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;153;;44 17 54.4980 W;20 03 30.5160 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 19.8360 W;20 05 2.3940 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 21.6240 W;20 05 2.8800 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.3580 W;20 05 2.2200 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.0100 W;20 05 1.9260 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.2620 W;20 05 2.0460 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 19.8120 W;20 05 2.0520 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 23 3.9480 W;20 14 26.3100 S;CURRALINHO;7;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 23 3.9660 W;20 14 26.3160 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 23 3.6600 W;20 14 26.3820 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.3640 W;20 05 2.1060 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;106;;44 16 20.3400 W;20 05 2.1480 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.1180 W;20 05 2.0040 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;1;;44 16 20.3220 W;20 05 1.9200 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;SN     ;44 18 38.8320 W;20 02 37.6260 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 38.6820 W;20 02 37.5900 S;CURRALINHO;1;32900000
